ID_INT,GENDER,AGE,MOTIVATION,ORI_ZONE,DEP_HOUR,DST_ZONE,ARR_HOUR
7544073,2,3,8,Q005,02/02/17 12:50:00,Q005,02/02/17 13:00:00
7544075,1,4,6,Q012,02/02/17 15:00:00,Q001,02/02/17 16:00:00
7544075,1,4,8,Q001,02/02/17 18:30:00,Q012,02/02/17 19:30:00
7544080,2,3,1,Q012,02/02/17 08:20:00,Q005,02/02/17 08:30:00
7544080,2,3,8,Q005,02/02/17 18:20:00,Q012,02/02/17 18:30:00
7544084,2,2,1,Q004,02/02/17 08:30:00,Q001,02/02/17 09:15:00
7544084,2,2,8,Q001,02/02/17 15:15:00,Q004,02/02/17 15:50:00
7544086,1,2,4,Q004,02/02/17 10:05:00,Q013,02/02/17 10:20:00
7544086,1,2,8,Q013,02/02/17 11:45:00,Q004,02/02/17 12:00:00
7544086,1,2,4,Q004,02/02/17 15:00:00,Q013,02/02/17 15:15:00
7544086,1,2,8,Q013,02/02/17 17:45:00,Q004,02/02/17 18:00:00
7544090,1,2,1,Q017,02/02/17 08:30:00,Q017,02/02/17 09:00:00
7544090,1,2,8,Q017,02/02/17 18:00:00,Q017,02/02/17 18:15:00
7544090,1,2,4,Q017,02/02/17 19:00:00,Q017,02/02/17 19:10:00
7544090,1,2,9,Q017,02/02/17 19:15:00,Q013,02/02/17 19:40:00
7544090,1,2,8,Q013,02/02/17 20:15:00,Q017,02/02/17 21:00:00
7544091,2,2,1,Q013,02/02/17 09:30:00,Q005,02/02/17 09:50:00
7544091,2,2,8,Q005,02/02/17 20:40:00,Q013,02/02/17 21:00:00
7544095,1,4,4,Q012,02/02/17 09:00:00,Q012,02/02/17 09:15:00
7544095,1,4,8,Q012,02/02/17 11:00:00,Q012,02/02/17 11:15:00
7544095,1,4,9,Q012,02/02/17 14:30:00,Q009,02/02/17 15:10:00
7544095,1,4,9,Q009,02/02/17 16:00:00,Q009,02/02/17 16:15:00
7544095,1,4,8,Q009,02/02/17 18:30:00,Q012,02/02/17 19:00:00
7544096,2,3,4,Q008,02/02/17 10:00:00,Q008,02/02/17 10:10:00
7544096,2,3,8,Q008,02/02/17 11:30:00,Q008,02/02/17 11:40:00
7544097,1,4,4,Q021,02/02/17 10:00:00,Q019,02/02/17 10:10:00
7544097,1,4,8,Q019,02/02/17 11:20:00,Q021,02/02/17 11:30:00
7544098,1,1,3,Q010,02/02/17 08:30:00,Q021,02/02/17 09:00:00
7544098,1,1,8,Q021,02/02/17 13:45:00,Q010,02/02/17 14:20:00
7544098,1,1,7,Q010,02/02/17 19:10:00,Q009,02/02/17 19:25:00
7544098,1,1,8,Q009,02/02/17 20:45:00,Q010,02/02/17 21:00:00
7544101,1,4,4,Q018,02/02/17 10:00:00,Q019,02/02/17 10:10:00
7544101,1,4,8,Q019,02/02/17 12:50:00,Q018,02/02/17 13:00:00
7544101,1,4,7,Q018,02/02/17 17:00:00,Q018,02/02/17 17:15:00
7544101,1,4,8,Q018,02/02/17 18:45:00,Q018,02/02/17 19:00:00
7544103,2,2,1,Q016,02/02/17 08:30:00,Q005,02/02/17 09:00:00
7544103,2,2,8,Q005,02/02/17 20:30:00,Q016,02/02/17 21:00:00
7544108,2,2,4,Q023,02/02/17 09:00:00,Q023,02/02/17 09:15:00
7544108,2,2,8,Q023,02/02/17 12:00:00,Q023,02/02/17 12:10:00
7544108,2,2,6,Q023,02/02/17 14:30:00,Q010,02/02/17 14:45:00
7544108,2,2,8,Q010,02/02/17 15:20:00,Q023,02/02/17 15:30:00
7544111,2,2,1,Q023,02/02/17 05:30:00,Q009,02/02/17 06:05:00
7544111,2,2,8,Q009,02/02/17 10:15:00,Q023,02/02/17 11:15:00
7544117,2,2,4,Q017,02/02/17 07:30:00,Q017,02/02/17 07:40:00
7544117,2,2,8,Q017,02/02/17 11:05:00,Q017,02/02/17 11:15:00
7544120,2,2,1,Q005,02/02/17 08:30:00,Q013,02/02/17 09:15:00
7544120,2,2,8,Q013,02/02/17 20:30:00,Q005,02/02/17 21:00:00
7544127,1,1,10,Q014,02/02/17 10:00:00,Q006,02/02/17 10:10:00
7544127,1,1,8,Q006,02/02/17 11:10:00,Q014,02/02/17 11:30:00
7544127,1,1,4,Q014,02/02/17 13:10:00,Q013,02/02/17 13:30:00
7544127,1,1,8,Q013,02/02/17 15:15:00,Q014,02/02/17 16:00:00
7544127,1,1,4,Q014,02/02/17 18:30:00,Q014,02/02/17 18:40:00
7544127,1,1,8,Q014,02/02/17 18:50:00,Q014,02/02/17 19:00:00
7544129,1,2,7,Q006,02/02/17 19:00:00,Q008,02/02/17 19:10:00
7544129,1,2,11,Q008,02/02/17 00:45:00,Q006,02/02/17 01:00:00
7544132,1,2,3,Q001,02/02/17 09:55:00,Q001,02/02/17 10:00:00
7544132,1,2,8,Q001,02/02/17 18:15:00,Q001,02/02/17 19:00:00
7544135,2,3,1,Q005,02/02/17 08:30:00,Q023,02/02/17 09:00:00
7544135,2,3,8,Q023,02/02/17 17:30:00,Q005,02/02/17 18:00:00
7544137,1,2,4,Q002,02/02/17 09:55:00,Q009,02/02/17 10:25:00
7544137,1,2,5,Q009,02/02/17 11:30:00,Q001,02/02/17 12:00:00
7544137,1,2,7,Q001,02/02/17 16:30:00,Q009,02/02/17 17:20:00
7544137,1,2,8,Q009,02/02/17 18:50:00,Q002,02/02/17 19:00:00
7544140,2,1,3,Q002,02/02/17 09:55:00,Q009,02/02/17 10:10:00
7544140,2,1,8,Q009,02/02/17 18:30:00,Q002,02/02/17 19:00:00
7544144,2,2,1,Q016,02/02/17 07:30:00,Q018,02/02/17 07:50:00
7544144,2,2,4,Q018,02/02/17 17:00:00,Q016,02/02/17 17:15:00
7544144,2,2,8,Q016,02/02/17 19:20:00,Q016,02/02/17 19:30:00
7544147,2,1,6,Q010,02/02/17 11:00:00,Q010,02/02/17 11:05:00
7544147,2,1,8,Q010,02/02/17 11:55:00,Q010,02/02/17 12:30:00
7544147,2,1,7,Q010,02/02/17 20:00:00,Q012,02/02/17 20:10:00
7544147,2,1,8,Q012,02/02/17 21:40:00,Q010,02/02/17 22:00:00
7544153,1,4,4,Q023,02/02/17 10:00:00,Q023,02/02/17 10:10:00
7544153,1,4,8,Q023,02/02/17 11:05:00,Q023,02/02/17 11:15:00
7544156,1,2,1,Q009,02/02/17 07:15:00,Q008,02/02/17 08:05:00
7544156,1,2,8,Q008,02/02/17 17:40:00,Q009,02/02/17 18:30:00
7544156,1,2,5,Q009,02/02/17 20:15:00,Q001,02/02/17 20:20:00
7544156,1,2,8,Q001,02/02/17 21:25:00,Q009,02/02/17 21:30:00
7544165,1,4,4,Q013,02/02/17 10:30:00,Q013,02/02/17 10:36:00
7544165,1,4,8,Q013,02/02/17 10:45:00,Q013,02/02/17 10:50:00
7544165,1,4,4,Q013,02/02/17 15:30:00,Q013,02/02/17 15:41:00
7544165,1,4,8,Q013,02/02/17 16:45:00,Q013,02/02/17 17:00:00
7544165,1,4,4,Q013,02/02/17 17:20:00,Q013,02/02/17 17:30:00
7544165,1,4,8,Q013,02/02/17 17:50:00,Q013,02/02/17 18:00:00
7544170,1,2,1,Q001,02/02/17 09:00:00,Q022,02/02/17 09:10:00
7544170,1,2,8,Q022,02/02/17 20:50:00,Q001,02/02/17 21:00:00
7544176,1,4,4,Q014,02/02/17 09:00:00,Q013,02/02/17 09:10:00
7544176,1,4,8,Q013,02/02/17 11:00:00,Q014,02/02/17 11:10:00
7544176,1,4,6,Q014,02/02/17 16:30:00,Q002,02/02/17 16:45:00
7544176,1,4,8,Q002,02/02/17 18:00:00,Q014,02/02/17 18:15:00
7544179,1,4,7,Q007,02/02/17 14:00:00,Q021,02/02/17 14:10:00
7544179,1,4,8,Q021,02/02/17 17:20:00,Q007,02/02/17 17:30:00
7544180,2,2,1,Q003,02/02/17 09:00:00,Q003,02/02/17 09:10:00
7544180,2,2,8,Q003,02/02/17 13:25:00,Q003,02/02/17 13:40:00
7544180,2,2,1,Q003,02/02/17 14:30:00,Q003,02/02/17 14:45:00
7544180,2,2,8,Q003,02/02/17 20:45:00,Q003,02/02/17 21:00:00
7544197,1,2,1,Q009,02/02/17 08:30:00,Q014,02/02/17 09:20:00
7544197,1,2,8,Q014,02/02/17 18:20:00,Q009,02/02/17 19:00:00
7544197,1,2,7,Q009,02/02/17 21:00:00,Q022,02/02/17 21:10:00
7544197,1,2,8,Q022,02/02/17 23:20:00,Q009,02/02/17 23:30:00
7544199,2,2,7,Q004,02/02/17 15:55:00,Q004,02/02/17 16:05:00
7544199,2,2,8,Q004,02/02/17 23:30:00,Q004,02/03/17 00:00:00
7544200,2,2,4,Q010,02/02/17 09:30:00,Q009,02/02/17 09:45:00
7544200,2,2,8,Q009,02/02/17 11:15:00,Q010,02/02/17 11:30:00
7544200,2,2,1,Q010,02/02/17 11:45:00,Q009,02/02/17 11:55:00
7544200,2,2,8,Q009,02/02/17 18:45:00,Q010,02/02/17 19:00:00
7544201,2,2,1,Q006,02/02/17 08:35:00,Q001,02/02/17 08:50:00
7544201,2,2,8,Q001,02/02/17 19:45:00,Q006,02/02/17 20:00:00
7544202,2,1,2,Q004,02/02/17 09:00:00,Q003,02/02/17 09:10:00
7544202,2,1,8,Q003,02/02/17 20:40:00,Q004,02/02/17 21:00:00
7544204,1,4,4,Q018,02/02/17 08:30:00,Q018,02/02/17 08:45:00
7544204,1,4,8,Q018,02/02/17 11:15:00,Q018,02/02/17 11:30:00
7544204,1,4,6,Q018,02/02/17 17:00:00,Q003,02/02/17 17:20:00
7544204,1,4,8,Q003,02/02/17 19:10:00,Q018,02/02/17 19:30:00
7544207,2,2,1,Q013,02/02/17 09:00:00,Q013,02/02/17 09:15:00
7544207,2,2,8,Q013,02/02/17 13:25:00,Q013,02/02/17 13:40:00
7544207,2,2,8,Q013,02/02/17 20:45:00,Q013,02/02/17 21:00:00
7544212,2,2,6,Q003,02/02/17 09:30:00,Q003,02/02/17 10:30:00
7544212,2,2,8,Q003,02/02/17 18:00:00,Q003,02/02/17 19:00:00
7544213,1,3,9,Q010,02/02/17 09:00:00,Q010,02/02/17 09:07:00
7544213,1,3,8,Q010,02/02/17 09:55:00,Q010,02/02/17 10:00:00
7544213,1,3,9,Q010,02/02/17 16:00:00,Q010,02/02/17 16:08:00
7544213,1,3,8,Q010,02/02/17 17:25:00,Q010,02/02/17 17:30:00
7544213,1,3,7,Q010,02/02/17 22:00:00,Q010,02/02/17 22:07:00
7544213,1,3,8,Q010,02/02/17 22:55:00,Q010,02/02/17 23:00:00
7544216,1,3,4,Q007,02/02/17 19:00:00,Q001,02/02/17 19:15:00
7544216,1,3,7,Q001,02/02/17 19:50:00,Q001,02/02/17 20:00:00
7544216,1,3,8,Q001,02/02/17 20:15:00,Q007,02/02/17 20:30:00
7544217,2,2,4,Q013,02/02/17 09:00:00,Q013,02/02/17 09:10:00
7544217,2,2,4,Q013,02/02/17 10:30:00,Q014,02/02/17 10:45:00
7544217,2,2,8,Q014,02/02/17 12:45:00,Q013,02/02/17 13:00:00
7544221,2,2,1,Q005,02/02/17 08:30:00,Q003,02/02/17 08:45:00
7544221,2,2,8,Q003,02/02/17 16:40:00,Q005,02/02/17 16:55:00
7544223,1,4,7,Q003,02/02/17 09:30:00,Q003,02/02/17 09:37:00
7544223,1,4,7,Q003,02/02/17 10:30:00,Q001,02/02/17 10:38:00
7544223,1,4,8,Q001,02/02/17 11:55:00,Q003,02/02/17 12:00:00
7544223,1,4,5,Q003,02/02/17 12:30:00,Q003,02/02/17 12:40:00
7544223,1,4,8,Q003,02/02/17 12:50:00,Q003,02/02/17 13:15:00
7544223,1,4,4,Q003,02/02/17 15:30:00,Q011,02/02/17 15:50:00
7544223,1,4,9,Q011,02/02/17 18:30:00,Q003,02/02/17 18:45:00
7544223,1,4,8,Q003,02/02/17 20:50:00,Q003,02/02/17 21:00:00
7544225,2,2,3,Q003,02/02/17 08:30:00,Q001,02/02/17 08:50:00
7544225,2,2,8,Q001,02/02/17 19:00:00,Q003,02/02/17 19:30:00
7544228,2,1,3,Q012,02/02/17 07:00:00,Q016,02/02/17 07:50:00
7544228,2,1,8,Q016,02/02/17 10:00:00,Q012,02/02/17 11:30:00
7544232,2,3,8,Q004,02/02/17 11:45:00,Q013,02/02/17 12:00:00
7544234,2,2,1,Q001,02/02/17 09:00:00,Q001,02/02/17 09:15:00
7544234,2,2,8,Q001,02/02/17 18:15:00,Q001,02/02/17 18:30:00
7544235,2,2,1,Q006,02/02/17 08:30:00,Q017,02/02/17 08:40:00
7544235,2,2,8,Q017,02/02/17 13:50:00,Q006,02/02/17 14:00:00
7544235,2,2,1,Q006,02/02/17 16:00:00,Q017,02/02/17 16:10:00
7544235,2,2,8,Q017,02/02/17 20:20:00,Q006,02/02/17 20:30:00
7544236,1,2,7,Q011,02/02/17 10:00:00,Q010,02/02/17 10:10:00
7544236,1,2,8,Q010,02/02/17 13:00:00,Q011,02/02/17 13:25:00
7544236,1,2,1,Q011,02/02/17 14:00:00,Q012,02/02/17 14:20:00
7544236,1,2,8,Q012,02/02/17 20:45:00,Q011,02/02/17 21:00:00
7544237,1,2,7,Q020,02/02/17 09:30:00,Q001,02/02/17 09:50:00
7544237,1,2,8,Q001,02/02/17 18:40:00,Q020,02/02/17 19:00:00
7544238,2,2,7,Q002,02/02/17 10:30:00,Q009,02/02/17 10:45:00
7544238,2,2,8,Q009,02/02/17 17:15:00,Q002,02/02/17 17:30:00
7544239,2,2,4,Q019,02/02/17 16:00:00,Q020,02/02/17 16:15:00
7544239,2,2,8,Q020,02/02/17 19:45:00,Q019,02/02/17 20:00:00
7544240,1,3,4,Q020,02/02/17 10:00:00,Q020,02/02/17 10:10:00
7544240,1,3,8,Q020,02/02/17 12:20:00,Q020,02/02/17 12:30:00
7544242,1,3,2,Q004,02/02/17 10:00:00,Q011,02/02/17 10:30:00
7544242,1,3,8,Q011,02/02/17 20:30:00,Q004,02/02/17 21:00:00
7544247,1,2,9,Q023,02/02/17 15:55:00,Q008,02/02/17 16:35:00
7544247,1,2,8,Q008,02/02/17 23:10:00,Q023,02/03/17 00:00:00
7544250,2,2,3,Q012,02/02/17 08:30:00,Q005,02/02/17 08:45:00
7544250,2,2,8,Q005,02/02/17 19:45:00,Q012,02/02/17 20:00:00
7544253,1,2,1,Q004,02/02/17 09:00:00,Q001,02/02/17 09:40:00
7544253,1,2,8,Q001,02/02/17 19:30:00,Q004,02/02/17 20:00:00
7544256,2,2,1,Q021,02/02/17 07:30:00,Q001,02/02/17 08:00:00
7544256,2,2,8,Q001,02/02/17 11:00:00,Q021,02/02/17 11:30:00
7544257,2,3,4,Q017,02/02/17 08:30:00,Q017,02/02/17 08:40:00
7544257,2,3,8,Q017,02/02/17 09:20:00,Q017,02/02/17 09:30:00
7544257,2,3,4,Q017,02/02/17 16:00:00,Q017,02/02/17 16:10:00
7544257,2,3,8,Q017,02/02/17 16:55:00,Q017,02/02/17 17:00:00
7544258,1,4,4,Q009,02/02/17 09:30:00,Q009,02/02/17 09:40:00
7544258,1,4,4,Q009,02/02/17 10:45:00,Q010,02/02/17 11:05:00
7544258,1,4,8,Q010,02/02/17 11:45:00,Q009,02/02/17 12:00:00
7544261,1,4,4,Q010,02/02/17 16:00:00,Q001,02/02/17 16:20:00
7544261,1,4,8,Q001,02/02/17 18:10:00,Q010,02/02/17 18:30:00
7544267,2,3,7,Q017,02/02/17 11:00:00,Q017,02/02/17 11:15:00
7544267,2,3,8,Q017,02/02/17 11:45:00,Q017,02/02/17 12:00:00
7544270,2,3,1,Q005,02/02/17 09:00:00,Q023,02/02/17 10:15:00
7544270,2,3,6,Q023,02/02/17 14:30:00,Q013,02/02/17 14:45:00
7544270,2,3,4,Q013,02/02/17 16:20:00,Q011,02/02/17 16:30:00
7544270,2,3,8,Q011,02/02/17 17:20:00,Q005,02/02/17 17:30:00
7544275,1,2,1,Q003,02/02/17 09:35:00,Q003,02/02/17 09:50:00
7544275,1,2,8,Q003,02/02/17 12:45:00,Q003,02/02/17 13:00:00
7544275,1,2,2,Q003,02/02/17 14:30:00,Q006,02/02/17 14:40:00
7544275,1,2,1,Q006,02/02/17 17:10:00,Q003,02/02/17 17:40:00
7544275,1,2,8,Q003,02/02/17 18:45:00,Q003,02/02/17 19:00:00
7544276,1,2,3,Q015,02/02/17 10:30:00,Q001,02/02/17 11:15:00
7544276,1,2,8,Q001,02/02/17 13:30:00,Q015,02/02/17 14:30:00
7544276,1,2,7,Q015,02/02/17 15:30:00,Q010,02/02/17 16:00:00
7544276,1,2,8,Q010,02/02/17 20:30:00,Q015,02/02/17 21:00:00
7544278,1,4,4,Q001,02/02/17 09:00:00,Q007,02/02/17 09:20:00
7544278,1,4,8,Q007,02/02/17 11:40:00,Q001,02/02/17 12:00:00
7544281,1,1,7,Q016,02/02/17 15:00:00,Q001,02/02/17 15:30:00
7544281,1,1,8,Q001,02/02/17 19:30:00,Q016,02/02/17 20:00:00
7544299,1,3,1,Q020,02/02/17 08:30:00,Q017,02/02/17 09:00:00
7544299,1,3,8,Q017,02/02/17 17:30:00,Q020,02/02/17 18:00:00
7544301,2,3,6,Q019,02/02/17 09:30:00,Q019,02/02/17 09:40:00
7544301,2,3,8,Q019,02/02/17 10:50:00,Q019,02/02/17 11:00:00
7544303,2,2,6,Q018,02/02/17 08:30:00,Q007,02/02/17 08:45:00
7544303,2,2,6,Q007,02/02/17 10:00:00,Q018,02/02/17 10:10:00
7544303,2,2,8,Q018,02/02/17 11:20:00,Q018,02/02/17 11:30:00
7544307,1,4,4,Q012,02/02/17 09:00:00,Q012,02/02/17 09:15:00
7544307,1,4,8,Q012,02/02/17 11:15:00,Q012,02/02/17 11:30:00
7544307,1,4,7,Q012,02/02/17 16:00:00,Q012,02/02/17 16:15:00
7544307,1,4,8,Q012,02/02/17 18:15:00,Q012,02/02/17 18:30:00
7544314,1,3,7,Q013,02/02/17 12:00:00,Q013,02/02/17 12:20:00
7544314,1,3,8,Q013,02/02/17 14:30:00,Q013,02/02/17 15:00:00
7544317,1,4,6,Q006,02/02/17 15:00:00,Q003,02/02/17 15:15:00
7544317,1,4,8,Q003,02/02/17 16:45:00,Q006,02/02/17 17:00:00
7544317,1,4,2,Q006,02/02/17 17:15:00,Q005,02/02/17 17:25:00
7544317,1,4,8,Q005,02/02/17 19:45:00,Q006,02/02/17 20:00:00
7544318,2,3,1,Q023,02/02/17 10:00:00,Q005,02/02/17 10:45:00
7544318,2,3,8,Q005,02/02/17 19:15:00,Q023,02/02/17 20:00:00
7544321,1,4,4,Q019,02/02/17 09:25:00,Q003,02/02/17 09:55:00
7544321,1,4,4,Q003,02/02/17 10:30:00,Q007,02/02/17 11:00:00
7544321,1,4,8,Q007,02/02/17 12:00:00,Q019,02/02/17 12:30:00
7544321,1,4,7,Q019,02/02/17 15:00:00,Q019,02/02/17 15:07:00
7544321,1,4,8,Q019,02/02/17 18:55:00,Q019,02/02/17 19:00:00
7544327,2,2,1,Q007,02/02/17 08:30:00,Q001,02/02/17 08:40:00
7544327,2,2,4,Q001,02/02/17 14:00:00,Q001,02/02/17 14:05:00
7544327,2,2,7,Q001,02/02/17 19:30:00,Q001,02/02/17 19:45:00
7544327,2,2,8,Q001,02/02/17 23:40:00,Q007,02/02/17 23:45:00
7544328,2,1,10,Q012,02/02/17 09:10:00,Q013,02/02/17 09:40:00
7544328,2,1,8,Q013,02/02/17 18:00:00,Q012,02/02/17 19:00:00
7544338,2,3,7,Q014,02/02/17 13:00:00,Q004,02/02/17 13:20:00
7544338,2,3,8,Q004,02/02/17 13:40:00,Q014,02/02/17 14:00:00
7544361,2,2,4,Q005,02/02/17 09:10:00,Q005,02/02/17 09:25:00
7544361,2,2,8,Q005,02/02/17 11:45:00,Q005,02/02/17 12:00:00
7544361,2,2,5,Q005,02/02/17 16:30:00,Q005,02/02/17 16:45:00
7544361,2,2,8,Q005,02/02/17 18:45:00,Q005,02/02/17 19:00:00
7544362,2,3,4,Q012,02/02/17 09:30:00,Q012,02/02/17 09:40:00
7544362,2,3,8,Q012,02/02/17 11:30:00,Q012,02/02/17 12:00:00
7544362,2,3,5,Q012,02/02/17 16:00:00,Q011,02/02/17 16:20:00
7544362,2,3,8,Q011,02/02/17 17:50:00,Q012,02/02/17 18:00:00
7544380,2,2,1,Q017,02/02/17 09:10:00,Q017,02/02/17 09:15:00
7544380,2,2,8,Q017,02/02/17 18:50:00,Q017,02/02/17 19:00:00
7544381,1,4,4,Q021,02/02/17 08:00:00,Q001,02/02/17 08:20:00
7544381,1,4,8,Q001,02/02/17 11:40:00,Q021,02/02/17 12:00:00
7544381,1,4,4,Q021,02/02/17 15:30:00,Q006,02/02/17 15:45:00
7544381,1,4,8,Q006,02/02/17 18:45:00,Q021,02/02/17 19:00:00
7544384,1,2,5,Q010,02/02/17 07:30:00,Q011,02/02/17 07:50:00
7544385,2,2,1,Q002,02/02/17 09:00:00,Q009,02/02/17 09:05:00
7544385,2,2,8,Q009,02/02/17 19:45:00,Q002,02/02/17 20:00:00
7544389,1,4,7,Q007,02/02/17 14:00:00,Q021,02/02/17 14:10:00
7544389,1,4,8,Q021,02/02/17 17:50:00,Q007,02/02/17 18:00:00
7544392,1,2,2,Q018,02/02/17 11:00:00,Q014,02/02/17 11:15:00
7544392,1,2,8,Q014,02/02/17 20:45:00,Q018,02/02/17 21:00:00
7544394,1,3,1,Q014,02/02/17 08:15:00,Q003,02/02/17 08:30:00
7544394,1,3,8,Q003,02/02/17 12:15:00,Q014,02/02/17 12:30:00
7544394,1,3,5,Q014,02/02/17 15:00:00,Q012,02/02/17 15:15:00
7544394,1,3,4,Q012,02/02/17 15:30:00,Q013,02/02/17 15:35:00
7544394,1,3,5,Q013,02/02/17 15:55:00,Q012,02/02/17 16:00:00
7544394,1,3,5,Q012,02/02/17 18:45:00,Q012,02/02/17 18:50:00
7544394,1,3,8,Q012,02/02/17 19:30:00,Q014,02/02/17 19:45:00
7544396,1,2,3,Q020,02/02/17 09:00:00,Q002,02/02/17 09:40:00
7544396,1,2,8,Q002,02/02/17 16:00:00,Q020,02/02/17 16:55:00
7544398,1,2,1,Q013,02/02/17 07:00:00,Q016,02/02/17 07:30:00
7544398,1,2,8,Q016,02/02/17 18:00:00,Q013,02/02/17 18:30:00
7544401,2,2,4,Q007,02/02/17 11:05:00,Q007,02/02/17 11:25:00
7544401,2,2,8,Q007,02/02/17 12:00:00,Q007,02/02/17 13:00:00
7544402,1,2,1,Q008,02/02/17 09:10:00,Q017,02/02/17 09:25:00
7544402,1,2,8,Q017,02/02/17 18:45:00,Q008,02/02/17 19:00:00
7544412,2,2,7,Q014,02/02/17 11:30:00,Q001,02/02/17 12:30:00
7544412,2,2,8,Q001,02/02/17 14:00:00,Q014,02/02/17 14:30:00
7544412,2,2,7,Q014,02/02/17 18:30:00,Q022,02/02/17 19:00:00
7544412,2,2,8,Q022,02/02/17 20:20:00,Q014,02/02/17 21:00:00
7544413,1,1,3,Q022,02/02/17 07:30:00,Q022,02/02/17 08:00:00
7544413,1,1,8,Q022,02/02/17 14:00:00,Q022,02/02/17 14:30:00
7544425,2,2,1,Q002,02/02/17 11:30:00,Q001,02/02/17 12:00:00
7544425,2,2,8,Q001,02/02/17 19:30:00,Q002,02/02/17 20:00:00
7544426,1,3,1,Q007,02/02/17 07:00:00,Q012,02/02/17 08:00:00
7544426,1,3,8,Q012,02/02/17 18:00:00,Q007,02/02/17 19:00:00
7544427,2,2,1,Q002,02/02/17 08:00:00,Q002,02/02/17 08:45:00
7544427,2,2,7,Q002,02/02/17 20:30:00,Q009,02/02/17 20:50:00
7544427,2,2,8,Q009,02/02/17 23:20:00,Q002,02/02/17 23:30:00
7544430,1,4,7,Q019,02/02/17 09:00:00,Q015,02/02/17 09:20:00
7544430,1,4,8,Q015,02/02/17 11:00:00,Q019,02/02/17 11:30:00
7544432,2,3,4,Q013,02/02/17 11:00:00,Q014,02/02/17 11:15:00
7544432,2,3,8,Q014,02/02/17 12:15:00,Q013,02/02/17 12:30:00
7544432,2,3,4,Q013,02/02/17 16:00:00,Q014,02/02/17 16:20:00
7544432,2,3,8,Q014,02/02/17 17:40:00,Q013,02/02/17 18:00:00
7544433,2,2,4,Q012,02/02/17 10:30:00,Q011,02/02/17 10:45:00
7544433,2,2,8,Q011,02/02/17 13:00:00,Q012,02/02/17 13:15:00
7544433,2,2,4,Q012,02/02/17 14:35:00,Q012,02/02/17 14:45:00
7544433,2,2,8,Q012,02/02/17 19:30:00,Q012,02/02/17 19:40:00
7544447,1,4,4,Q014,02/02/17 09:00:00,Q014,02/02/17 09:05:00
7544447,1,4,8,Q014,02/02/17 10:55:00,Q014,02/02/17 11:00:00
7544447,1,4,9,Q014,02/02/17 14:00:00,Q016,02/02/17 14:20:00
7544447,1,4,8,Q016,02/02/17 16:15:00,Q014,02/02/17 16:30:00
7544447,1,4,7,Q014,02/02/17 20:45:00,Q013,02/02/17 20:55:00
7544447,1,4,11,Q013,02/02/17 00:20:00,Q014,02/02/17 00:30:00
7544448,2,2,7,Q013,02/02/17 09:00:00,Q004,02/02/17 09:10:00
7544448,2,2,8,Q004,02/02/17 18:45:00,Q013,02/02/17 19:00:00
7544449,1,2,4,Q013,02/02/17 09:00:00,Q005,02/02/17 09:10:00
7544449,1,2,4,Q005,02/02/17 12:00:00,Q019,02/02/17 12:15:00
7544449,1,2,4,Q019,02/02/17 16:30:00,Q001,02/02/17 16:45:00
7544449,1,2,8,Q001,02/02/17 18:20:00,Q013,02/02/17 19:00:00
7544454,1,2,3,Q017,02/02/17 13:00:00,Q001,02/02/17 14:00:00
7544454,1,2,8,Q001,02/02/17 17:00:00,Q017,02/02/17 17:30:00
7544454,1,2,7,Q017,02/02/17 20:30:00,Q017,02/02/17 20:40:00
7544454,1,2,8,Q017,02/02/17 20:55:00,Q017,02/02/17 21:00:00
7544455,1,2,7,Q017,02/02/17 16:00:00,Q017,02/02/17 16:06:00
7544455,1,2,8,Q017,02/02/17 19:20:00,Q017,02/02/17 19:30:00
7544455,1,2,7,Q017,02/02/17 21:30:00,Q016,02/02/17 21:40:00
7544455,1,2,8,Q016,02/02/17 23:50:00,Q017,02/03/17 00:00:00
7544458,2,3,9,Q007,02/02/17 09:30:00,Q008,02/02/17 09:40:00
7544458,2,3,8,Q008,02/02/17 11:20:00,Q007,02/02/17 11:30:00
7544458,2,3,7,Q007,02/02/17 17:00:00,Q007,02/02/17 17:10:00
7544458,2,3,8,Q007,02/02/17 18:50:00,Q007,02/02/17 19:00:00
7544467,1,4,9,Q012,02/02/17 08:30:00,Q011,02/02/17 08:50:00
7544467,1,4,8,Q011,02/02/17 11:40:00,Q012,02/02/17 12:00:00
7544467,1,4,9,Q012,02/02/17 15:00:00,Q010,02/02/17 15:15:00
7544467,1,4,8,Q010,02/02/17 18:00:00,Q012,02/02/17 18:30:00
7544470,1,2,7,Q001,02/02/17 13:55:00,Q006,02/02/17 14:15:00
7544470,1,2,8,Q006,02/02/17 20:40:00,Q001,02/02/17 21:00:00
7544477,1,2,1,Q003,02/02/17 17:00:00,Q001,02/02/17 17:10:00
7544477,1,2,8,Q001,02/02/17 20:50:00,Q003,02/02/17 21:00:00
7544478,1,2,4,Q007,02/02/17 07:40:00,Q017,02/02/17 07:50:00
7544478,1,2,8,Q017,02/02/17 12:40:00,Q007,02/02/17 13:00:00
7544479,1,2,2,Q006,02/02/17 18:55:00,Q013,02/02/17 19:05:00
7544479,1,2,8,Q013,02/02/17 20:45:00,Q006,02/02/17 21:00:00
7544483,1,2,1,Q013,02/02/17 09:00:00,Q020,02/02/17 09:30:00
7544483,1,2,8,Q020,02/02/17 11:30:00,Q013,02/02/17 12:00:00
